asset_id,path,filename,catalog_category,catalog_subcategory,width,height,alpha_bbox_width,alpha_bbox_height,transparent_pixel_percentage,candidate_pools,file_exists,reason_included,inferred_family,classification,reason,recommended_palette,recommended_layer,recommended_z_index,recommended_tileset_handling,recommended_tilemap_layer,collision_disabled,notes,tile_preview_width,tile_preview_height,visible_alpha_bbox,transparent_percentage,coverage_percentage,palette_name,tile_id,source_region,classification_before_tileset_creation,post_creation_quality_classification,quality_reason,recommended_action,quality_warning,review_inspection_passes
pvg_tileset_atlas_building23_4_9c66ac43,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building23_4.png,Building23_4.png,TILESET_ATLAS,atlas_or_large_sheet,513,511,505,500,19.48,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,513,511,"[6, 5, 511, 505]",19.48,80.52,large_structure,large_structure_Building23_4_9c66ac,"[0, 0, 513, 511]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_tileset_atlas_building23_7_926dd40f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building23_7.png,Building23_7.png,TILESET_ATLAS,atlas_or_large_sheet,584,653,577,649,44.22,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,584,653,"[5, 2, 582, 651]",44.22,55.78,large_structure,large_structure_Building23_7_926dd4,"[0, 0, 584, 653]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_tileset_atlas_building30_2_e0d3cafc,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building30_2.png,Building30_2.png,TILESET_ATLAS,atlas_or_large_sheet,388,725,381,713,24.47,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,388,725,"[6, 6, 387, 719]",24.47,75.53,large_structure,large_structure_Building30_2_e0d3ca,"[0, 0, 388, 725]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_tileset_atlas_building23_8_ef8adb0a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building23_8.png,Building23_8.png,TILESET_ATLAS,atlas_or_large_sheet,579,556,575,551,34.54,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,579,556,"[3, 4, 578, 555]",34.54,65.46,large_structure,large_structure_Building23_8_ef8adb,"[0, 0, 579, 556]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_tileset_atlas_building23_2_b40084f1,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building23_2.png,Building23_2.png,TILESET_ATLAS,atlas_or_large_sheet,526,667,516,661,40.11,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,526,667,"[5, 1, 521, 662]",40.11,59.89,large_structure,large_structure_Building23_2_b40084,"[0, 0, 526, 667]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_tileset_atlas_building23_6_8ff10fd4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building23_6.png,Building23_6.png,TILESET_ATLAS,atlas_or_large_sheet,585,586,576,579,38.81,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,585,586,"[5, 5, 581, 584]",38.81,61.19,large_structure,large_structure_Building23_6_8ff10f,"[0, 0, 585, 586]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_unknown_review_subwayplatform2_1_2bb61066,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/SubwayPlatform2_1.png,SubwayPlatform2_1.png,UNKNOWN_REVIEW,review,438,452,427,446,11.23,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,438,452,"[6, 5, 433, 451]",11.23,88.77,large_structure,large_structure_SubwayPlatform2_1_2bb610,"[0, 0, 438, 452]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_tileset_atlas_subwayplatform2_3_fec26971,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/SubwayPlatform2_3.png,SubwayPlatform2_3.png,TILESET_ATLAS,atlas_or_large_sheet,679,528,673,526,48.3,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,679,528,"[5, 1, 678, 527]",48.3,51.7,large_structure,large_structure_SubwayPlatform2_3_fec269,"[0, 0, 679, 528]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_tileset_atlas_subwayplatform2_4_84a927b3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/SubwayPlatform2_4.png,SubwayPlatform2_4.png,TILESET_ATLAS,atlas_or_large_sheet,678,530,673,526,49.44,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,678,530,"[4, 1, 677, 527]",49.44,50.56,large_structure,large_structure_SubwayPlatform2_4_84a927,"[0, 0, 678, 530]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_building_large_buildingkiosk9_4_b0032a9d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/BuildingKiosk9_4.png,BuildingKiosk9_4.png,BUILDING_LARGE,building_facade,387,470,382,458,15.85,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,387,470,"[3, 6, 385, 464]",15.85,84.15,large_structure,large_structure_BuildingKiosk9_4_b0032a,"[0, 0, 387, 470]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_tileset_atlas_shack3_5_bf3e68a2,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_5.png,Shack3_5.png,TILESET_ATLAS,atlas_or_large_sheet,648,598,646,595,58.85,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,648,598,"[1, 2, 647, 597]",58.85,41.15,large_structure,large_structure_Shack3_5_bf3e68,"[0, 0, 648, 598]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_building_large_buildingkiosk9_3_722c6fbb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/BuildingKiosk9_3.png,BuildingKiosk9_3.png,BUILDING_LARGE,building_facade,477,418,466,411,20.35,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,477,418,"[5, 1, 471, 412]",20.35,79.65,large_structure,large_structure_BuildingKiosk9_3_722c6f,"[0, 0, 477, 418]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_tileset_atlas_building_interior1_1_e88baac6,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building_Interior1_1.png,Building_Interior1_1.png,TILESET_ATLAS,atlas_or_large_sheet,1088,910,1077,899,2.3,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,1088,910,"[6, 5, 1083, 904]",2.3,97.7,large_structure,large_structure_Building_Interior1_1_e88baa,"[0, 0, 1088, 910]",LARGE_STRUCTURE_SPRITE,REVIEW_MANUALLY,Large/awkward structure needs human inspection before production use.,move to review palette,large or sparse,3
pvg_tileset_atlas_building_interior1_4_6bed87f1,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building_Interior1_4.png,Building_Interior1_4.png,TILESET_ATLAS,atlas_or_large_sheet,1088,911,1077,900,2.3,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,1088,911,"[6, 6, 1083, 906]",2.3,97.7,large_structure,large_structure_Building_Interior1_4_6bed87,"[0, 0, 1088, 911]",LARGE_STRUCTURE_SPRITE,REVIEW_MANUALLY,Large/awkward structure needs human inspection before production use.,move to review palette,large or sparse,3
pvg_tileset_atlas_building_interior1_2_f3b6f01d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building_Interior1_2.png,Building_Interior1_2.png,TILESET_ATLAS,atlas_or_large_sheet,1088,911,1077,900,2.33,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,1088,911,"[6, 6, 1083, 906]",2.33,97.67,large_structure,large_structure_Building_Interior1_2_f3b6f0,"[0, 0, 1088, 911]",LARGE_STRUCTURE_SPRITE,REVIEW_MANUALLY,Large/awkward structure needs human inspection before production use.,move to review palette,large or sparse,3
pvg_tileset_atlas_building_interior1_3_78b46bab,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building_Interior1_3.png,Building_Interior1_3.png,TILESET_ATLAS,atlas_or_large_sheet,1088,901,1077,890,2.41,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,1088,901,"[6, 5, 1083, 895]",2.41,97.59,large_structure,large_structure_Building_Interior1_3_78b46b,"[0, 0, 1088, 901]",LARGE_STRUCTURE_SPRITE,REVIEW_MANUALLY,Large/awkward structure needs human inspection before production use.,move to review palette,large or sparse,3
pvg_tileset_atlas_shack3_3_bb949f64,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_3.png,Shack3_3.png,TILESET_ATLAS,atlas_or_large_sheet,637,564,629,561,53.41,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,637,564,"[5, 2, 634, 563]",53.41,46.59,large_structure,large_structure_Shack3_3_bb949f,"[0, 0, 637, 564]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_tileset_atlas_metrotrain1_2_7061f596,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/MetroTrain1_2.png,MetroTrain1_2.png,TILESET_ATLAS,atlas_or_large_sheet,198,784,186,773,11.77,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,198,784,"[6, 5, 192, 778]",11.77,88.23,large_structure,large_structure_MetroTrain1_2_7061f5,"[0, 0, 198, 784]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_tileset_atlas_shack3_7_0c7a17af,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_7.png,Shack3_7.png,TILESET_ATLAS,atlas_or_large_sheet,539,725,533,723,60.3,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,539,725,"[5, 1, 538, 724]",60.3,39.7,large_structure,large_structure_Shack3_7_0c7a17,"[0, 0, 539, 725]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_building_large_buildingkiosk9_1_517828b4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/BuildingKiosk9_1.png,BuildingKiosk9_1.png,BUILDING_LARGE,building_facade,479,419,469,413,23.09,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT,large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,479,419,"[5, 1, 474, 414]",23.09,76.91,large_structure,large_structure_BuildingKiosk9_1_517828,"[0, 0, 479, 419]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
pvg_tileset_atlas_building11_interior1_1_789e798c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building11_Interior1_1.png,Building11_Interior1_1.png,TILESET_ATLAS,atlas_or_large_sheet,1128,597,1115,586,4.41,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,1128,597,"[7, 6, 1122, 592]",4.41,95.59,large_structure,large_structure_Building11_Interior1_1_789e79,"[0, 0, 1128, 597]",LARGE_STRUCTURE_SPRITE,REJECT_JUNK,Too huge for a normal paint palette.,remove from palette,,1
pvg_tileset_atlas_building11_interior1_3_d667273d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building11_Interior1_3.png,Building11_Interior1_3.png,TILESET_ATLAS,atlas_or_large_sheet,1126,603,1116,593,4.58,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,1126,603,"[5, 4, 1121, 597]",4.58,95.42,large_structure,large_structure_Building11_Interior1_3_d66727,"[0, 0, 1126, 603]",LARGE_STRUCTURE_SPRITE,REJECT_JUNK,Too huge for a normal paint palette.,remove from palette,,1
pvg_tileset_atlas_subwayplatformrailway1_4_595530a0,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/SubwayPlatformRailway1_4.png,SubwayPlatformRailway1_4.png,TILESET_ATLAS,atlas_or_large_sheet,542,214,531,204,6.61,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT",large_structure,LARGE_STRUCTURE_SPRITE,Large structure/facade/transit object belongs in a separate large palette.,large_structure,PropLayer,-140,Add as one large-object paint tile; use carefully.,LargeStructureTileMapLayer / ArtRoot/World/PropLayer,True,Derived from catalog; no user-pasted asset list required.,542,214,"[6, 5, 537, 209]",6.61,93.39,large_structure,large_structure_SubwayPlatformRailway1_4_595530,"[0, 0, 542, 214]",LARGE_STRUCTURE_SPRITE,READY_TO_PAINT,Large coherent structure; use carefully.,keep in production palette,large object,1
