tileset_path,original_palette,palette,tile_id,source_asset_id,source_path,source_filename,source_region,preview_width,preview_height,visible_alpha_bbox,transparent_percentage,pre_tileset_classification,post_creation_quality_classification,reason,recommended_action
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0054,CS_1469,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Tech8_2.png,Tech8_2.png,"[0, 0, 87, 70]",87,70,"[0, 0, 87, 70]",28.522,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0055,CS_1473,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Tech8_6.png,Tech8_6.png,"[0, 0, 87, 75]",87,75,"[0, 0, 87, 75]",34.728,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0056,CS_1475,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Tech8_8.png,Tech8_8.png,"[0, 0, 87, 75]",87,75,"[0, 0, 87, 75]",34.222,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0057,CS_0363,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Container7_3.png,Container7_3.png,"[0, 0, 88, 49]",88,49,"[0, 0, 88, 49]",11.781,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0058,CS_0371,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ContrabandContainer1_3.png,ContrabandContainer1_3.png,"[0, 0, 67, 88]",67,88,"[0, 0, 67, 88]",27.256,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0059,CS_0370,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ContrabandContainer1_2.png,ContrabandContainer1_2.png,"[0, 0, 69, 88]",69,88,"[0, 0, 69, 88]",28.096,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0060,CS_0372,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ContrabandContainer1_4.png,ContrabandContainer1_4.png,"[0, 0, 70, 88]",70,88,"[0, 0, 70, 88]",29.01,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0061,CS_1507,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Tires1_8.png,Tires1_8.png,"[0, 0, 86, 88]",86,88,"[0, 0, 86, 88]",36.496,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0062,CS_1505,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Tires1_6.png,Tires1_6.png,"[0, 0, 87, 88]",87,88,"[0, 0, 87, 88]",35.345,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0063,CS_0369,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ContrabandContainer1_1.png,ContrabandContainer1_1.png,"[0, 0, 67, 89]",67,89,"[0, 0, 67, 89]",26.966,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0064,CS_0373,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ContrabandContainer1_5.png,ContrabandContainer1_5.png,"[0, 0, 67, 89]",67,89,"[0, 0, 67, 89]",26.933,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0065,CS_0374,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ContrabandContainer1_6.png,ContrabandContainer1_6.png,"[0, 0, 67, 89]",67,89,"[0, 0, 67, 89]",26.631,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0066,CS_0358,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Container6_6.png,Container6_6.png,"[0, 0, 91, 78]",91,78,"[0, 0, 91, 78]",44.055,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0067,CS_1500,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Tires1_1.png,Tires1_1.png,"[0, 0, 93, 80]",93,80,"[0, 0, 93, 80]",33.199,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0068,CS_0079,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/BrigBrokenGlass1_7.png,BrigBrokenGlass1_7.png,"[0, 0, 94, 69]",94,69,"[0, 0, 94, 69]",76.688,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0069,CS_0078,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/BrigBrokenGlass1_6.png,BrigBrokenGlass1_6.png,"[0, 0, 94, 70]",94,70,"[0, 0, 94, 70]",77.128,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0070,CS_0946,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Ladder1_3.png,Ladder1_3.png,"[0, 0, 62, 95]",62,95,"[0, 0, 62, 95]",45.433,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0071,CS_0357,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Container6_5.png,Container6_5.png,"[0, 0, 95, 78]",95,78,"[0, 0, 95, 78]",45.924,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0072,CS_0945,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Ladder1_2.png,Ladder1_2.png,"[0, 0, 81, 95]",81,95,"[0, 0, 81, 95]",57.505,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0073,CS_0076,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/BrigBrokenGlass1_4.png,BrigBrokenGlass1_4.png,"[0, 0, 96, 59]",96,59,"[0, 0, 96, 59]",73.799,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0074,CS_0074,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/BrigBrokenGlass1_2.png,BrigBrokenGlass1_2.png,"[0, 0, 96, 60]",96,60,"[0, 0, 96, 60]",74.531,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0075,CS_0947,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Ladder1_4.png,Ladder1_4.png,"[0, 0, 84, 96]",84,96,"[0, 0, 84, 96]",53.981,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0076,CS_1108,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sandbags2_7.png,Sandbags2_7.png,"[0, 0, 100, 88]",100,88,"[0, 0, 100, 88]",55.489,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0077,CS_0346,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Container5_2.png,Container5_2.png,"[0, 0, 85, 101]",85,101,"[0, 0, 85, 101]",15.539,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0078,CS_0950,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Ladder1_7.png,Ladder1_7.png,"[0, 0, 81, 102]",81,102,"[0, 0, 81, 102]",65.408,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0079,CS_0951,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Ladder1_8.png,Ladder1_8.png,"[0, 0, 84, 102]",84,102,"[0, 0, 84, 102]",63.469,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0080,CS_1109,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sandbags2_8.png,Sandbags2_8.png,"[0, 0, 103, 75]",103,75,"[0, 0, 103, 75]",52.104,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0081,CS_1107,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sandbags2_6.png,Sandbags2_6.png,"[0, 0, 103, 78]",103,78,"[0, 0, 103, 78]",53.361,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0082,CS_0385,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/CoveredBody1_1.png,CoveredBody1_1.png,"[0, 0, 76, 104]",76,104,"[0, 0, 76, 104]",12.108,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0083,CS_0387,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/CoveredBody1_3.png,CoveredBody1_3.png,"[0, 0, 73, 105]",73,105,"[0, 0, 73, 105]",9.706,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0084,CS_1106,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Sandbags2_5.png,Sandbags2_5.png,"[0, 0, 106, 88]",106,88,"[0, 0, 106, 88]",57.997,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0085,CS_0348,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Container5_4.png,Container5_4.png,"[0, 0, 80, 107]",80,107,"[0, 0, 80, 107]",16.168,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0086,CS_0345,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Container5_1.png,Container5_1.png,"[0, 0, 109, 88]",109,88,"[0, 0, 109, 88]",17.765,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0087,CS_1422,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Tech2_3.png,Tech2_3.png,"[0, 0, 87, 110]",87,110,"[0, 0, 87, 110]",59.707,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0088,CS_0944,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Ladder1_1.png,Ladder1_1.png,"[0, 0, 64, 111]",64,111,"[0, 0, 64, 111]",41.385,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0089,CS_0347,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Container5_3.png,Container5_3.png,"[0, 0, 111, 87]",111,87,"[0, 0, 111, 87]",18.101,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0090,CS_0349,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Container5_5.png,Container5_5.png,"[0, 0, 112, 111]",112,111,"[0, 0, 112, 111]",36.905,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0091,CS_0350,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Container5_6.png,Container5_6.png,"[0, 0, 113, 108]",113,108,"[0, 0, 113, 108]",36.242,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0092,CS_1423,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Tech2_4.png,Tech2_4.png,"[0, 0, 70, 114]",70,114,"[0, 0, 70, 114]",51.642,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0093,CS_1135,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/SecurityCart1_2.png,SecurityCart1_2.png,"[0, 0, 84, 114]",84,114,"[0, 0, 84, 114]",18.922,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0094,CS_1139,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/SecurityCart2_2.png,SecurityCart2_2.png,"[0, 0, 84, 114]",84,114,"[0, 0, 84, 114]",18.922,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0095,CS_1141,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/SecurityCart2_4.png,SecurityCart2_4.png,"[0, 0, 84, 114]",84,114,"[0, 0, 84, 114]",18.922,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0096,CS_1421,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Tech2_2.png,Tech2_2.png,"[0, 0, 70, 115]",70,115,"[0, 0, 70, 115]",55.801,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0097,CS_1427,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Tech2_8.png,Tech2_8.png,"[0, 0, 73, 115]",73,115,"[0, 0, 73, 115]",54.282,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
res://assets/tilesets/pvgames_central_security_paintable/PVGamesCentralSecurityReviewOnlyPaint.tres,review_only,review_only,review_only_0098,CS_1426,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Tech2_7.png,Tech2_7.png,"[0, 0, 68, 116]",68,116,"[0, 0, 68, 116]",53.119,SINGLE_TILE_SPRITE,REVIEW_MANUALLY,Review-only candidate.,keep in review palette
